Date,denguecases,AveUVIndex,MinUVIndex,MaxUVIndex,PSI,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,Max_Humidity_Percentage, Mean_Humidity_Percentage, Min_Humidity_Percentage,regionId
1/1/2016,405,NULL,NULL,NULL,39.33333333,6.528571429,3.814285714,4.1,5.385714286,26.4,28.7,24.86666667,9.366666667,37.66666667,100,84,64,3
1/2/2016,404,NULL,NULL,NULL,50.375,19.96666667,8.166666667,11.5,15.56666667,25.3,27.4,22.9,5.95,40.3,100,90,82,3
1/3/2016,404,NULL,NULL,NULL,47.125,1.066666667,0.4,0.633333333,0.733333333,25.65,26.9,24.75,5.4,30.25,100,92,83,3
1/4/2016,404,NULL,NULL,NULL,36.70833333,4.666666667,3.166666667,4.033333333,4.366666667,27.05,31.2,24.8,5.95,31.7,100,83,62,3
1/5/2016,409,NULL,NULL,NULL,37.45833333,3.7,3.4,3.7,3.7,28.2,32.05,25.8,6.8,29.5,94,82,55,3
1/6/2016,376,NULL,NULL,NULL,36.5,2.6,1.8,1.84,2.04,28.1,31.65,26.15,6.85,30.75,89,80,62,3
1/7/2016,401,NULL,NULL,NULL,38.75,0,0,0,0,28.35,32.5,26.05,8.1,36,89,76,57,3
1/8/2016,408,NULL,NULL,NULL,41.04166667,0,0,0,0,28.2,32.4,25.6,7.4,35.45,89,76,48,3
1/9/2016,416,NULL,NULL,NULL,41.29166667,3.766666667,3,3.766666667,3.766666667,28.4,32.65,25.7,7.75,37.45,94,78,54,3
1/10/2016,416,NULL,NULL,NULL,44.04166667,0.033333333,0.033333333,0.033333333,0.033333333,28.6,32.95,26.2,6.5,31.85,89,78,57,3
1/11/2016,416,NULL,NULL,NULL,42.875,14.53333333,7.9,9.5,10.53333333,27.75,32.5,25.45,5.25,27,89,78,58,3
1/12/2016,440,NULL,NULL,NULL,36.16666667,0.033333333,0.033333333,0.033333333,0.033333333,28.5,32.4,26.2,6.85,31.5,89,76,54,3
1/13/2016,471,NULL,NULL,NULL,35.66666667,0.3,0.266666667,0.266666667,0.3,28.55,31.9,26.3,7,32,89,77,58,3
1/14/2016,495,NULL,NULL,NULL,38.08333333,12.1,9.1,10,11.6,28,32.7,25.95,5.8,30.6,94,79,63,3
1/15/2016,502,NULL,NULL,NULL,36.70833333,14.23333333,9.9,12.4,14.03333333,27.35,31.25,24.9,4.3,24.85,89,82,62,3
1/16/2016,514,NULL,NULL,NULL,55.5,9.566666667,6.1,7.633333333,8.8,27.3,31.05,25.5,4.15,19.1,94,84,54,3
1/17/2016,514,NULL,NULL,NULL,55.20833333,17.13333333,16.06666667,16.76666667,16.76666667,27.2,32.15,24.25,4.35,30.6,100,86,67,3
1/18/2016,514,NULL,NULL,NULL,53.45833333,11.63333333,7.933333333,9.3,10.76666667,27.65,33.4,24.95,5.4,28.8,94,81,59,3
1/19/2016,541,NULL,NULL,NULL,50.79166667,4.6,3.6,3.6,3.766666667,27.85,30.55,25.85,5.4,35.85,91,79,61,3
1/20/2016,552,NULL,NULL,NULL,53.375,6.3,5.033333333,5.066666667,5.066666667,27.4,31.15,25.5,5.6,29.5,94,78,56,3
1/21/2016,582,NULL,NULL,NULL,41.79166667,0.233333333,0.2,0.2,0.233333333,27.8,31.1,26.25,5.4,29.35,89,77,55,3
1/22/2016,600,NULL,NULL,NULL,52.875,18.2,9.466666667,11.96666667,12.5,27.4,31.65,24.75,5,41.75,94,79,64,3
1/23/2016,612,NULL,NULL,NULL,44.58333333,6.933333333,6.033333333,6.333333333,6.4,27.4,32.45,25.4,7,33.45,89,77,53,3
1/24/2016,612,NULL,NULL,NULL,48.54166667,1.233333333,1.1,1.2,1.233333333,28.2,32.2,26,8.65,44.1,89,77,57,3
1/25/2016,612,NULL,NULL,NULL,49,8.633333333,4.7,5.2,5.933333333,27.35,30.85,25.45,7.75,40.7,84,76,59,3
1/26/2016,632,NULL,NULL,NULL,51.25,2.666666667,1.3,1.3,1.666666667,27.05,29.3,25.3,6.5,35.45,89,81,66,3
1/27/2016,666,NULL,NULL,NULL,46.75,0,0,0,0,28.25,31.8,25.75,7,32.05,94,79,59,3
1/28/2016,679,NULL,NULL,NULL,43.125,13.86666667,7.633333333,10.36666667,11.53333333,27.55,32.5,25.3,6.15,30.4,89,77,55,3
1/29/2016,670,NULL,NULL,NULL,54.95833333,10.46666667,7.4,8.766666667,9.866666667,27.35,31.55,24.85,5.6,31.15,94,79,60,3
1/30/2016,672,NULL,NULL,NULL,51.79166667,0.033333333,0.033333333,0.033333333,0.033333333,28.45,33,25.8,6.3,27.15,89,77,52,3
1/31/2016,672,NULL,NULL,NULL,43.875,4.233333333,3.6,3.9,4.1,27.6,32.65,25.5,6.15,29.35,84,75,53,3
2/1/2016,672,NULL,NULL,NULL,40.375,0.033333333,0.033333333,0.033333333,0.033333333,28.55,33,25.75,7.75,40.5,94,74,54,3
2/2/2016,684,NULL,NULL,NULL,46.95833333,4.666666667,3.733333333,4.266666667,4.5,27.45,31.3,24.45,6.5,35.85,100,79,54,3
2/3/2016,680,NULL,NULL,NULL,52.33333333,0,0,0,0,28.2,32.6,25.25,6.1,29.7,89,77,51,3
2/4/2016,687,NULL,NULL,NULL,45.79166667,6.633333333,4.233333333,4.566666667,5.666666667,27.2,30.7,25.15,5.6,28.1,89,79,64,3
2/5/2016,694,NULL,NULL,NULL,41.625,9.6,5.2,6.533333333,8.6,27.15,31.4,25.4,4.85,27.2,94,81,61,3
2/6/2016,597,NULL,NULL,NULL,38.58333333,10.56666667,4.8,6,6.166666667,27.85,31.55,25.7,7.75,39.75,94,81,60,3
2/7/2016,597,NULL,NULL,NULL,43.08333333,24.03333333,15.63333333,17.56666667,18.6,26.15,27.7,23.7,9.7,45,100,85,70,3
2/8/2016,597,NULL,NULL,NULL,57.70833333,0.433333333,0.333333333,0.333333333,0.333333333,26.7,28.4,25.6,8.25,40.5,83,74,64,3
2/9/2016,597,NULL,NULL,NULL,61.66666667,0,0,0,0,26.4,28.75,25.1,6.3,27.75,83,79,68,3
2/10/2016,597,NULL,NULL,NULL,58.625,0.3,0.2,0.233333333,0.266666667,26.25,28.7,24.9,6.8,32.75,89,82,70,3
2/11/2016,595,NULL,NULL,NULL,38.875,0,0,0,0,27,30.15,24.85,6.85,31.7,94,84,65,3
2/12/2016,563,NULL,NULL,NULL,40.91666667,10.8,9.033333333,10.06666667,10.46666667,27.15,32.1,22.65,6.65,39.75,94,81,61,3
2/13/2016,526,NULL,NULL,NULL,39.75,0.433333333,0.433333333,0.433333333,0.433333333,27.9,31.5,25.55,7.75,33.5,94,81,57,3
2/14/2016,526,NULL,NULL,NULL,43.33333333,18.3,11.86666667,12.6,13.53333333,27.5,31.6,25.45,5.95,27.35,94,81,62,3
2/15/2016,526,NULL,NULL,NULL,50.5,1.3,1.3,1.3,1.3,28.35,32.3,26,6.85,34.75,94,79,57,3
2/16/2016,544,NULL,NULL,NULL,52,0,0,0,0,28.1,31.45,26.1,9.9,45.7,89,76,54,3
2/17/2016,471,NULL,NULL,NULL,52.33333333,0,0,0,0,27.75,31.2,25.5,8.8,38.85,79,69,48,3
2/18/2016,190,NULL,NULL,NULL,55.79166667,0.233333333,0.233333333,0.233333333,0.233333333,27.45,30.95,24.9,6.45,36.7,89,76,57,3
2/19/2016,197,NULL,NULL,NULL,44.625,84.16666667,17,26.7,37.1,24.5,27.1,23.15,4.85,30.6,100,93,79,3
2/20/2016,201,NULL,NULL,NULL,42.41666667,4.666666667,2.4,3.3,3.833333333,25.85,28.15,24,6.3,36.15,100,86,67,3
2/21/2016,201,NULL,NULL,NULL,56.125,0.033333333,0.033333333,0.033333333,0.033333333,26.95,30.85,24.35,7.55,37.1,89,78,61,3
2/22/2016,201,NULL,NULL,NULL,54.33333333,0,0,0,0,27.7,32.05,24.95,7.4,32.55,84,73,51,3
2/23/2016,212,NULL,NULL,NULL,53.41666667,0.066666667,0.033333333,0.066666667,0.066666667,27.7,31.55,25.4,7.4,37.3,89,78,59,3
2/24/2016,222,NULL,NULL,NULL,55.04166667,8.433333333,2.766666667,4.033333333,6.1,25.85,29.6,23.65,7.05,41.95,100,89,78,3
2/25/2016,221,NULL,NULL,NULL,52.08333333,0.233333333,0.2,0.233333333,0.233333333,27.25,30.8,24.6,9.55,51.85,94,77,55,3
2/26/2016,226,NULL,NULL,NULL,53.66666667,0,0,0,0,27.75,31.4,25.45,9.2,38.9,83,72,52,3
2/27/2016,226,NULL,NULL,NULL,54.29166667,0,0,0,0,28,32.05,25.1,8.1,37.8,94,77,56,3
2/28/2016,226,NULL,NULL,NULL,53.04166667,0,0,0,0,27.9,31.45,25.65,9.4,40.9,89,76,56,3
2/29/2016,226,NULL,NULL,NULL,52.66666667,0.033333333,0.033333333,0.033333333,0.033333333,28.1,31.6,26.1,9.9,45.55,84,75,55,3
3/1/2016,229,NULL,NULL,NULL,52.91666667,0,0,0,0,28,32,25.6,8.45,39.8,89,75,54,3
3/2/2016,180,NULL,NULL,NULL,53.125,0,0,0,0,27.95,31.75,25.65,9.55,43.9,89,77,59,3
3/3/2016,181,NULL,NULL,NULL,53.45833333,0.233333333,0.2,0.233333333,0.233333333,27.95,31.35,25.9,9.2,43.2,84,76,59,3
3/4/2016,188,NULL,NULL,NULL,53.625,1.866666667,1.7,1.733333333,1.766666667,27.65,31.15,25.7,7.75,37.1,89,77,57,3
3/5/2016,189,NULL,NULL,NULL,43.66666667,4.8,3.366666667,3.866666667,4.7,27.9,32.2,25.95,7.4,34.55,94,80,58,3
3/6/2016,189,NULL,NULL,NULL,44.83333333,0.4,0.266666667,0.266666667,0.266666667,28.65,32.95,26.45,7.55,29.9,89,77,53,3
3/7/2016,189,NULL,NULL,NULL,46.875,0.5,0.4,0.466666667,0.5,28,31.5,26.25,7,31.3,89,80,58,3
3/8/2016,184,NULL,NULL,NULL,51.25,29.5,14.53333333,22.76666667,27.33333333,27.05,30.75,24.35,5.95,27.9,89,81,65,3
3/9/2016,179,NULL,NULL,NULL,46.5,0.466666667,0.433333333,0.433333333,0.433333333,28.6,33.1,26,6.85,26.3,89,77,53,3
3/10/2016,157,NULL,NULL,NULL,41.66666667,13.76666667,7.633333333,8.933333333,10.33333333,27.75,33.05,25.15,5.95,28.6,89,78,53,3
3/11/2016,169,NULL,NULL,NULL,51.5,0.133333333,0.133333333,0.133333333,0.133333333,28.7,33.9,26.15,7,34.2,94,76,49,3
3/12/2016,172,NULL,NULL,NULL,52.04166667,0,0,0,0,28.6,32.45,25.75,7,32.05,89,75,54,3
3/13/2016,172,NULL,NULL,NULL,48.20833333,19.53333333,8.3,11.6,18.03333333,27.6,32.45,24.25,6.65,36,89,77,50,3
3/14/2016,172,NULL,NULL,NULL,49.625,3.2,1.833333333,2.466666667,2.9,28.3,32.95,26.25,5.95,27,89,77,59,3
3/15/2016,184,NULL,NULL,NULL,53.83333333,0.233333333,0.2,0.2,0.2,28.65,33.9,26.15,6.45,34,89,74,50,3
3/16/2016,213,NULL,NULL,NULL,55.625,0,0,0,0,28.15,33,25.5,6.3,25.2,89,71,43,3
3/17/2016,223,NULL,NULL,NULL,56.29166667,0.033333333,0.033333333,0.033333333,0.033333333,28.6,33.85,25.65,6.8,31.1,89,73,46,3
3/18/2016,231,NULL,NULL,NULL,57.45833333,0,0,0,0,28.25,33.8,25.85,7.35,29.35,89,73,48,3
3/19/2016,248,NULL,NULL,NULL,57.54166667,0,0,0,0,28.4,32.85,25.85,7.55,32.75,89,73,53,3
3/20/2016,248,NULL,NULL,NULL,56.54166667,3.533333333,2.866666667,3.3,3.366666667,28.45,32.5,26.25,5.6,23.75,84,74,51,3
3/21/2016,248,4,0,9,57.91666667,5.466666667,4.9,5.266666667,5.3,28.3,33.2,26.05,5.95,25.9,89,78,52,3
3/22/2016,251,2,0,5,60.125,0.166666667,0.166666667,0.166666667,0.166666667,28.45,31.35,26.7,5.75,31.35,94,81,58,3
3/23/2016,223,2,0,5,64.33333333,0,0,0,0,28.9,33.05,26.5,6.1,25.55,94,80,53,3
3/24/2016,219,3,0,7,60.375,10.53333333,8.233333333,10.5,10.53333333,28.65,32.8,26.55,7.2,32.4,89,74,54,3
3/25/2016,228,4,0,9,58.58333333,0.3,0.3,0.3,0.3,28.5,33.3,26.05,5.6,27.4,89,72,46,3
3/26/2016,228,4,0,7,57.91666667,0,0,0,0,28.65,31.75,26.55,7.75,35.85,84,67,45,3
3/27/2016,228,4,0,10,56.41666667,0,0,0,0,28.95,32.4,26.85,8.25,39.95,84,71,46,3
3/28/2016,228,4,0,9,58.33333333,0,0,0,0,28.9,32.5,26.55,8.8,38.15,84,69,43,3
3/29/2016,237,2,-1,9,61,0.266666667,0.266666667,0.266666667,0.266666667,28.75,32.7,26.55,7.95,35.8,84,70,47,3
3/30/2016,230,4,0,9,66.70833333,0,0,0,0,28.7,32.7,26.15,7.75,35.45,84,70,46,3
3/31/2016,225,5,0,10,70.125,0.266666667,0.266666667,0.266666667,0.266666667,28.85,32.65,26.4,7.55,32.9,84,70,44,3
4/1/2016,223,3,-1,10,69.125,0,0,0,0,29.15,33.95,26.4,7.2,32.25,84,70,44,3
4/2/2016,239,3,-1,9,57.625,0,0,0,0,29.2,33.6,26.2,7.55,35.45,89,71,45,3
4/3/2016,239,2,0,5,54.25,7.633333333,4.166666667,4.966666667,6.866666667,28.1,32.8,25.4,6.15,30.45,89,79,58,3
4/4/2016,239,3,0,7,54.29166667,2.333333333,1.933333333,2.033333333,2.266666667,28.45,32.85,26.4,6.45,29,94,79,58,3
4/5/2016,239,1,-1,6,53.58333333,7.3,4.633333333,6.033333333,7.266666667,28.2,31.8,25.2,6.5,33.65,89,79,60,3
4/6/2016,255,3,0,9,53.5,0.033333333,0.033333333,0.033333333,0.033333333,28.75,32.65,26.25,6.65,30.05,94,75,49,3
4/7/2016,280,2,-1,6,57.33333333,0.933333333,0.933333333,0.933333333,0.933333333,28.9,34.1,25.85,6.3,26.25,89,72,45,3
4/8/2016,273,3,0,6,57.33333333,0.066666667,0.033333333,0.033333333,0.066666667,29.2,34.2,26.6,6.3,23.55,89,71,42,3
4/9/2016,274,2,0,7,57.08333333,25.83333333,12.56666667,15.4,21.93333333,27.55,32.9,24.35,5.25,36.7,94,79,62,3
4/10/2016,274,2,0,5,65.625,9.2,7.233333333,7.966666667,9.166666667,28.7,34.15,25.7,6.45,28.8,94,76,43,3
4/11/2016,274,4,-1,9,57.41666667,0.966666667,0.933333333,0.966666667,0.966666667,29.15,31.9,27.35,4.7,27.55,89,75,52,3
4/12/2016,266,4,0,9,65.125,3.366666667,2.8,3.233333333,3.366666667,29.5,33.3,26.45,5.4,32.95,89,76,46,3
4/13/2016,235,4,0,9,60.875,7.6,7.433333333,7.6,7.6,29.65,33.4,25.05,6.1,28.1,84,74,51,3
4/14/2016,241,4,0,9,64.04166667,0.166666667,0.133333333,0.133333333,0.133333333,29.7,33.7,27.6,5.55,27,89,77,56,3
4/15/2016,255,3,0,8,57,1.9,1.1,1.4,1.5,28.6,30.85,26.05,6.15,40.35,94,79,59,3
4/16/2016,256,2,0,7,52.66666667,11.83333333,10,11.7,11.83333333,29.05,33.7,26.15,5.75,26.1,89,74,55,3
4/17/2016,256,3,0,7,52.125,8.866666667,6.933333333,8.1,8.4,29.15,34.9,25.25,7.4,38.85,84,75,51,3
4/18/2016,256,3,0,8,56.375,0,0,0,0,29.9,34.15,26.55,5.55,25.4,94,72,49,3
4/19/2016,261,2,0,5,56.70833333,0,0,0,0,30.2,34.5,27.5,7.2,32.2,89,72,45,3
4/20/2016,194,3,0,6,66.58333333,25.83333333,19.3,23.66666667,25.73333333,28.65,33.85,25.2,5.2,39.05,89,77,59,3
4/21/2016,154,0,-1,5,60.66666667,0.1,0.1,0.1,0.1,29.65,34.05,26.95,6.15,31.1,89,69,40,3
4/22/2016,161,2,-1,6,56.04166667,19.26666667,12.8,18.16666667,19.23333333,28.65,33.05,25.35,6.3,34.9,89,76,56,3
4/23/2016,168,2,0,6,53.375,12.16666667,8,8.3,8.366666667,28.45,31.25,26.45,5.55,28.8,84,74,54,3
4/24/2016,168,3,0,8,51.20833333,0.133333333,0.133333333,0.133333333,0.133333333,28.9,31.95,27.1,5.95,25.4,94,79,58,3
4/25/2016,168,4,0,7,44.54166667,18.36666667,14.06666667,15.3,16.46666667,28.5,33.25,25.75,4.5,26.1,94,79,56,3
4/26/2016,172,3,0,8,50.375,0.333333333,0.266666667,0.3,0.3,28.8,31.85,26.65,5.95,27.2,94,79,57,3
4/27/2016,169,4,0,7,54.95833333,3.166666667,2.1,2.8,3.066666667,28.65,31.8,26.65,5.6,26.3,100,80,54,3
4/28/2016,173,4,0,9,58.83333333,1.133333333,1.1,1.1,1.1,28.95,32.6,27.05,5.6,29.55,94,82,55,3
4/29/2016,167,3,0,8,56.70833333,14.1,10.5,13.43333333,14.03333333,28.05,32.75,23.95,4.85,31.85,94,77,58,3
4/30/2016,173,3,0,9,68.875,14.23333333,12.33333333,14.06666667,14.16666667,27.7,33.35,24.65,4.7,25.2,94,79,58,3
5/1/2016,173,3,0,7,71.04166667,0.1,0.066666667,0.066666667,0.066666667,29.3,33.2,25.95,5.4,24.65,94,75,40,3
5/2/2016,173,4,0,8,47.875,12.96666667,10.4,12.2,12.8,28.65,33.4,26.6,5.6,26.45,84,76,62,3
5/3/2016,173,3,0,8,49.5,0.933333333,0.933333333,0.933333333,0.933333333,29.8,35.2,26.85,6.1,29.15,94,73,43,3
5/5/2016,171,4,0,9,34.04166667,0,0,0,0,30.25,33.55,27.8,6.65,25.2,84,70,49,3
5/6/2016,181,2,0,5,45.625,8.766666667,8.333333333,8.666666667,8.766666667,29.1,34.5,26.25,4.35,39.1,89,77,52,3
5/7/2016,184,3,0,8,56.41666667,9.533333333,5.933333333,7.933333333,9.533333333,29.25,34.35,27.15,4.85,22.5,89,77,56,3
